x, y, z
  0.0006,  -0.1466,   1.0419
 -0.0011,  -0.1477,   1.0382
  0.0001,  -0.1494,   1.0302
 -0.0011,  -0.1481,   1.0305
 -0.0006,  -0.1486,   1.0313
 -0.0040,  -0.1508,   1.0342
 -0.0099,  -0.1470,   1.0385
 -0.0189,  -0.1477,   1.0417
 -0.0270,  -0.1481,   1.0392
 -0.0216,  -0.1489,   1.0382
 -0.0121,  -0.1508,   1.0441
 -0.0033,  -0.1489,   1.0474
  0.0073,  -0.1499,   1.0508
  0.0054,  -0.1493,   1.0528
  0.0056,  -0.1460,   1.0512
 -0.0012,  -0.1492,   1.0437
 -0.0125,  -0.1475,   1.0331
 -0.0157,  -0.1480,   1.0266
 -0.0148,  -0.1511,   1.0214
 -0.0066,  -0.1503,   1.0174
 -0.0022,  -0.1517,   1.0179
 -0.0050,  -0.1509,   1.0215
 -0.0088,  -0.1510,   1.0222
 -0.0139,  -0.1514,   1.0284
 -0.0266,  -0.1467,   1.0334
 -0.0171,  -0.1500,   1.0321
 -0.0160,  -0.1445,   1.0380
 -0.0040,  -0.1433,   1.0413
  0.0016,  -0.1493,   1.0489
 -0.0020,  -0.1467,   1.0515
  0.0005,  -0.1436,   1.0533
  0.0009,  -0.1494,   1.0498
 -0.0033,  -0.1492,   1.0431
 -0.0052,  -0.1498,   1.0353
 -0.0044,  -0.1486,   1.0254
 -0.0062,  -0.1560,   1.0174
 -0.0061,  -0.1564,   1.0143
 -0.0099,  -0.1555,   1.0152
 -0.0094,  -0.1545,   1.0105
 -0.0062,  -0.1532,   1.0076
 -0.0083,  -0.1480,   1.0183
 -0.0136,  -0.1515,   1.0297
 -0.0151,  -0.1502,   1.0371
 -0.0165,  -0.1471,   1.0450
 -0.0137,  -0.1489,   1.0476
 -0.0099,  -0.1487,   1.0513
 -0.0066,  -0.1497,   1.0550
  0.0013,  -0.1519,   1.0559
 -0.0026,  -0.1533,   1.0484
 -0.0001,  -0.1511,   1.0476
  0.0068,  -0.1495,   1.0486
  0.0059,  -0.1498,   1.0470
 -0.0023,  -0.1517,   1.0418
 -0.0104,  -0.1536,   1.0393
 -0.0176,  -0.1536,   1.0379
 -0.0138,  -0.1527,   1.0309
 -0.0090,  -0.1528,   1.0243
 -0.0012,  -0.1530,   1.0210
  0.0040,  -0.1500,   1.0226
 -0.0037,  -0.1466,   1.0254
 -0.0077,  -0.1484,   1.0285
 -0.0199,  -0.1465,   1.0364
 -0.0221,  -0.1512,   1.0373
 -0.0138,  -0.1519,   1.0299
 -0.0020,  -0.1506,   1.0269
  0.0031,  -0.1517,   1.0248
  0.0048,  -0.1534,   1.0186
  0.0042,  -0.1533,   1.0181
