x, y, z
  3.8453,  -4.0284,  -2.1973
  3.8453,  -4.0895,  -2.2584
  3.7843,  -4.0284,  -2.2584
  3.7843,  -4.0284,  -2.2584
  3.7843,  -3.9674,  -2.2584
  3.7843,  -3.9674,  -2.2584
  3.8453,  -3.8453,  -2.3804
  3.7233,  -3.9064,  -2.3804
  3.7843,  -3.9064,  -2.3804
  3.8453,  -4.0895,  -2.3804

