x, y, z
  3.6622,  -3.4791,  -2.4415
  3.2960,  -3.2960,  -2.3804
  2.9908,  -2.7467,  -2.3194
  3.0519,  -2.5636,  -2.3194
  3.3570,  -2.8687,  -2.3804
  3.7843,  -3.6622,  -2.4415
  4.2116,  -4.2116,  -2.3804
  4.6999,  -4.7609,  -2.3804
  4.8830,  -4.5778,  -2.5025
  4.7609,  -4.1505,  -2.6856
  4.4557,  -3.9674,  -2.8687
  4.2116,  -3.6622,  -2.9298
  3.8453,  -3.2960,  -2.9908
  3.6622,  -2.3804,  -2.8687
  3.7843,  -2.1363,  -2.7467
  4.0895,  -2.9298,  -2.6856
  4.4557,  -3.0519,  -2.6246
  4.6999,  -2.7467,  -2.6856
  4.9440,  -3.0519,  -2.8077
  5.0050,  -3.5401,  -2.9908
  4.8830,  -3.6622,  -3.2350
  4.8219,  -3.9064,  -3.2960
  4.7609,  -4.0284,  -3.4181
  4.7609,  -4.0895,  -3.2350
  4.6388,  -3.8453,  -3.2960
  4.5778,  -4.0895,  -3.2960
  4.5778,  -4.6388,  -3.2960
  4.5778,  -4.8219,  -3.3570
  4.3336,  -4.2726,  -3.4181
  4.2726,  -3.9064,  -3.6622
  4.0895,  -4.1505,  -3.6012
  3.9674,  -4.4557,  -3.6622
  3.6622,  -4.3947,  -3.6012
  3.4181,  -3.9064,  -3.3570
  3.1739,  -4.0284,  -3.1129
  2.6246,  -4.0284,  -2.8077
  2.2584,  -4.0284,  -2.5025
  1.8921,  -3.6012,  -2.1363
  1.5870,  -2.8687,  -1.7701
  1.5870,  -2.9298,  -1.4039
  1.8921,  -2.6246,  -0.9766
  2.1973,  -1.8921,  -0.6104
  2.6246,  -1.7090,  -0.3052
  3.1129,  -1.7090,  -0.3052
  3.6622,  -1.9532,  -0.4273
  4.0895,  -2.3194,  -0.4273
  4.3947,  -2.5025,  -0.7324
  4.6999,  -3.1739,  -0.9156
  4.9440,  -3.7843,  -1.5259
  5.0661,  -4.6388,  -2.1363
  5.1881,  -5.2492,  -2.6246
  5.1271,  -6.1037,  -2.9298
  5.0050,  -6.3478,  -3.1739
  4.7609,  -6.4089,  -3.0519
  4.5167,  -5.7375,  -2.8077
  4.2726,  -4.5167,  -2.5636
  3.9064,  -3.6622,  -2.2584
  3.3570,  -2.6856,  -2.2584
  2.6856,  -1.5259,  -2.3804
  2.2584,  -1.0376,  -2.5636
  2.0753,  -1.7090,  -2.9298
  2.1973,  -2.6856,  -3.3570
  2.6246,  -3.4791,  -3.6622
  3.2350,  -4.1505,  -3.8453
