x, y, z
  5.4933,  -2.8687,  -2.0142
  5.6764,  -2.3804,  -1.3428
  5.6764,  -2.1363,  -0.7935
  5.6764,  -2.1363,  -0.5493
  5.5544,  -1.7701,  -0.3662
  5.4933,  -1.4039,  -0.3052
  5.4323,  -1.0376,  -0.3662
  5.3713,  -1.6480,  -0.4273
  4.9440,  -2.3804,  -0.4883
  4.6388,  -3.6012,  -0.6714
  4.2116,  -5.0050,  -0.7935
  3.8453,  -6.4699,  -0.9766
  3.6012,  -7.0803,  -1.3428
  3.7233,  -6.6530,  -1.4039
  4.3336,  -5.3713,  -1.5870
  4.8830,  -4.6999,  -1.6480
  5.3713,  -3.4181,  -1.4039
  5.4323,  -2.3194,  -1.4039
  5.2492,  -2.6856,  -1.4039
  4.8830,  -3.1739,  -1.5259
  4.3947,  -2.8687,  -1.6480
  3.8453,  -3.1129,  -1.7701
  3.4791,  -3.9674,  -2.0753
  3.2350,  -3.8453,  -2.4415
  3.1129,  -3.4181,  -2.7467
  3.3570,  -2.5636,  -2.8077
  3.6622,  -1.7090,  -2.8077
  4.0284,  -1.4039,  -2.6856
  4.3947,  -1.2207,  -2.5636
  4.6388,  -0.9156,  -2.5025
  4.6388,  -0.7935,  -2.5636
  4.6999,  -1.5870,  -2.8077
  4.6388,  -2.3194,  -3.1739
  4.5167,  -2.5636,  -3.4791
  4.3947,  -2.8687,  -3.7843
  4.2726,  -2.8687,  -4.0284
  4.3336,  -2.9298,  -4.2726
  4.3336,  -2.6246,  -4.3947
  4.0895,  -2.4415,  -4.5778
  3.7843,  -2.5636,  -4.6999
  3.4791,  -3.1739,  -4.8219
  3.0519,  -4.0284,  -4.8830
  2.6856,  -4.2116,  -4.8830
  2.5025,  -4.4557,  -4.8830
  2.2584,  -4.4557,  -4.8219
  2.0142,  -4.3336,  -4.6388
  1.8311,  -4.0895,  -4.3947
  1.7701,  -3.8453,  -4.1505
  1.8921,  -3.7233,  -3.8453
  1.9532,  -3.3570,  -3.6622
  2.2584,  -2.0142,  -3.3570
  2.6856,  -0.4273,  -2.9908
  2.9298,   0.0610,  -2.5025
  2.9908,  -0.3052,  -2.3804
  2.8687,  -0.7935,  -2.1973
  2.9298,  -1.5870,  -2.1363
  2.7467,  -2.6246,  -2.0753
  2.8077,  -3.7843,  -2.4415
  3.1129,  -4.6999,  -2.7467
  3.4181,  -4.7609,  -3.2350
  3.6012,  -5.0661,  -3.6622
  3.6012,  -5.7375,  -3.9064
  3.4791,  -5.7375,  -4.0284
  3.3570,  -5.3102,  -4.1505
  3.3570,  -5.0661,  -4.2116
  3.3570,  -5.1271,  -4.0895
  3.5401,  -4.7609,  -3.9064
  3.9674,  -4.3947,  -3.7233
  4.3947,  -4.3336,  -3.4181
  4.6388,  -4.0895,  -3.1129
  4.6999,  -3.9064,  -2.7467
  4.5778,  -3.9674,  -2.4415
  4.3947,  -3.8453,  -2.1363
  4.2726,  -3.7843,  -1.8921
  4.2116,  -3.7233,  -1.5870
  4.0284,  -2.9908,  -1.1597
  3.9674,  -1.8921,  -0.7935
  3.9064,  -1.6480,  -0.5493
  3.7233,  -2.0142,  -0.1831
  3.5401,  -2.1973,  -0.0610
  3.4181,  -2.1973,  -0.0610
  3.4791,  -1.9532,   0.0000
  3.6622,  -2.0142,  -0.1831
  3.9064,  -1.9532,  -0.3052
  3.8453,  -2.2584,  -0.4273
  3.7843,  -3.4181,  -0.6104
  3.6622,  -4.9440,  -0.7935
  3.6012,  -5.0661,  -0.9766
  3.6012,  -4.6388,  -1.2818
  3.6622,  -4.0895,  -1.5259
  3.9064,  -3.9064,  -1.7701
  3.9674,  -3.6012,  -1.8921
  3.8453,  -3.4181,  -2.0142
  3.9674,  -3.0519,  -2.1363
  3.7843,  -3.0519,  -2.1363
  3.7233,  -3.8453,  -2.1973
  3.6622,  -4.6999,  -2.2584
  3.6012,  -4.6999,  -2.4415
  3.6622,  -4.4557,  -2.5636
  3.6622,  -4.3947,  -2.6246
  3.7233,  -4.3336,  -2.6246
  3.7233,  -3.9674,  -2.6246
  3.9064,  -3.7843,  -2.6246
  3.9674,  -3.4181,  -2.6856
  3.9674,  -3.2350,  -2.6856
  4.2726,  -2.7467,  -2.6246
  4.2116,  -2.8077,  -2.5636
  4.2116,  -3.4791,  -2.5636
  4.2726,  -4.6999,  -2.6246
  4.0895,  -5.1271,  -2.8077
  3.6012,  -5.1881,  -3.0519
  3.2350,  -5.4323,  -3.1739
  2.9908,  -5.0050,  -3.0519
  2.9908,  -4.5778,  -2.8077
